2.8155823,4.3023834,8.860947,0
2.6647491,3.9241028,8.999802,0
2.5067444,3.8163605,8.408432,0
1.980011,4.003113,6.974304,0
2.4468842,4.2042236,6.1291656,0
3.157959,3.7565155,6.789963,0
3.145996,3.4811707,8.032547,0
3.9145203,3.284851,8.839401,0
4.182678,2.6527863,9.722855,0
4.82193,2.7677002,10.113113,0
4.501114,2.6120758,10.225632,0
4.367035,2.422943,9.979034,0
3.7373505,1.738205,9.136276,0
3.347107,1.6352539,8.372528,0
3.1747131,1.7453766,7.3693542,0
3.4404755,1.6927032,6.950363,0
4.5154724,1.9632568,6.835449,0
5.834671,2.8443146,6.5648956,0
7.0700836,3.564972,6.430832,0
7.3885193,3.8690338,6.4835052,0
6.675049,3.802002,6.8809357,0
5.2864075,3.0023346,7.2281036,0
4.130005,1.8674774,7.0461426,0
3.0190887,1.2785187,7.1849976,0
2.229004,0.7613678,5.8083344,0
0.6272888,0.50997925,7.3526,0
1.4844055,-0.64881897,7.098816,0
2.2385864,-0.65600586,7.1802063,0
2.8467102,-0.5506592,6.7971344,0
3.3375244,-0.96006775,6.5361786,0
4.0485992,-2.0063324,6.964737,0
4.2233734,-2.432495,5.9735413,0
4.941635,-3.004715,4.8913574,0
3.6799011,-3.272873,3.1004944,0
4.0174713,-3.3590546,1.8076172,0
3.3806152,-3.8738098,0.72784424,0
3.3734436,-4.7500916,0.02394104,0
3.9815674,-5.5162354,-0.12449646,0
3.837906,-5.6981964,-0.38067627,0
3.952835,-6.251251,-0.5027771,0
4.4173126,-7.1251373,0.12928772,0
4.1946564,-7.6518555,0.47166443,0
4.3311157,-8.485046,1.019928,0
4.9584045,-9.483429,1.6304474,0
6.2584534,-10.283096,2.624054,0
8.916016,-10.855301,4.0892944,0
11.607101,-10.625458,5.3294983,0
15.052353,-10.0269165,5.257675,0
17.681183,-8.937546,4.130005,0
19.685135,-7.2759705,2.8826141,0
20.875046,-5.470749,1.2689362,0
21.516693,-4.1491394,-0.24659729,0
22.752106,-3.1914673,-0.9457092,0
24.334671,-1.9943695,-0.8954315,0
25.189407,-0.70388794,-1.3503265,0
26.202148,0.28970337,-1.8602905,0
26.441574,1.3742828,-2.9831696,0
25.687393,2.2026672,-5.046982,0
24.478333,2.4804077,-6.5170135,0
23.180664,2.4037933,-7.5800476,0
21.947662,2.0973358,-7.898468,0
20.669159,1.7190399,-7.278366,0
19.294876,1.1635895,-5.956772,0
17.178406,0.5746155,-4.9512024,0
15.176849,-0.30166626,-4.8602295,0
13.266281,-1.3335571,-4.6782684,0
11.372467,-1.850708,-4.618408,0
10.23761,-2.111679,-4.3813934,0
9.26796,-2.063797,-4.0102844,0
8.264786,-2.2074432,-3.5841217,0
7.778763,-2.762909,-2.5474243,0
6.7612305,-3.217804,-1.2689209,0
6.193802,-3.4644012,-0.73262024,0
5.2959747,-3.8809967,-0.45010376,0
4.74292,-4.0940704,0.22505188,0
4.695038,-4.3981476,0.8044586,0
4.869812,-4.6040497,1.1731567,0
5.386963,-4.247299,0.42378235,0
6.394928,-3.7181854,0.6081238,0
6.6343384,-4.247299,-0.03829956,0
6.8234863,-4.1970215,0.5195465,0
7.268799,-3.605667,0.7757263,0
7.8984833,-3.0956879,0.70150757,0
7.9822693,-2.4061584,-0.01675415,0
8.5952,-2.2912445,-0.6368561,0
8.980652,-2.4420776,-0.44293213,0
9.46907,-2.937683,0.7374115,0
9.938339,-3.8163452,1.0941467,0
10.893631,-2.566574,1.8004456,0
10.800247,-2.0015411,1.9632416,0
10.599136,-2.5234833,1.414978,0
9.80426,-3.1100616,-0.28970337,0
9.634277,-4.247299,-2.695877,0
10.606323,-4.613617,-3.545807,0
10.745178,-4.2329407,-3.0382385,0
10.472244,-4.0701294,-2.9352875,0
10.342957,-3.6224213,-2.5761566,0
10.539291,-2.6910706,-2.3367462,0
11.025314,-2.3223724,-1.3790588,0
11.659775,-2.257721,-0.57221985,0
12.406769,-2.2313843,-1.1659698,0
14.671677,-1.8890228,-0.296875,0
13.383591,-1.7046661,-1.5873566,0
12.129028,-2.305603,-2.2266083,0
11.609497,-2.8682404,-1.8746643,0
11.28627,-2.604889,-1.0390778,0
9.46907,-3.2441406,-0.9169769,0
8.415634,-4.5322113,-0.70628357,0
9.909607,-5.8442383,0.5410919,0
10.584778,-5.530594,1.8339539,0
10.007767,-5.0709076,1.7022858,0
9.399643,-5.784378,1.5969391,0
8.588013,-6.1530914,1.8794556,0
8.726868,-6.040558,2.4325104,0
9.6510315,-5.5569305,2.7653046,0
10.469849,-4.5010986,2.7365723,0
10.757156,-3.720581,2.1691437,0
10.596741,-2.779663,1.7070618,0
10.637451,-1.8937988,1.0031738,0
10.551254,-1.3742676,0.2753296,0
10.287888,-0.61291504,-0.8355713,0
9.926361,-0.26335144,-1.1635742,0
9.830597,-0.32800293,-0.67277527,0
9.54808,-0.4812317,-0.4237671,0
9.133881,-0.533905,-0.5530548,0
9.483444,-0.32081604,-0.06942749,0
8.870529,-0.6990967,0.25378418,0
8.348587,-0.9792175,0.11253357,0
7.965515,-0.91218567,0.38546753,0
7.6829987,-1.127655,0.37350464,0
7.218521,-1.1755524,0.22744751,0
6.8593903,-1.3838348,0.5003967,0
6.4835052,-1.8698578,0.7661438,0
6.643921,-2.5546112,1.1587982,0
6.189026,-3.6296082,1.8531189,0
6.06691,-4.5872803,1.529892,0
6.236908,-4.960785,0.9911957,0
6.892914,-4.850647,0.5123596,0
7.7452545,-4.4963074,0.39265442,0
8.27916,-3.9264832,0.05027771,0
8.63829,-3.272873,-0.30645752,0
9.117126,-2.9687958,-0.16998291,0
9.581604,-2.5115051,-0.60572815,0
10.067627,-1.8602905,-2.149994,0
10.86969,-1.9752045,0.10774231,0
11.85849,-1.7788849,0.9313507,0
12.380432,-1.4221497,2.2385864,0
12.01651,-1.3072205,3.2082367,0
10.6949005,-1.4125671,2.731781,0
9.6510315,-1.1132965,2.324768,0
9.40683,-1.0103455,1.6711578,0
9.121918,-1.0486603,2.4373016,0
9.904816,-0.6990967,2.9975433,0
10.089172,-0.7733154,2.4803925,0
9.495407,-0.8379669,1.711853,0
9.495407,-0.9911957,0.63446045,0
9.397247,-1.2114563,-0.39743042,0
9.481049,-1.5394592,-0.8643036,0
9.751587,-1.9273224,-1.3311768,0
9.988617,-2.166748,-1.5634155,0
10.29747,-2.1523743,-1.6495972,0
10.364502,-1.8387451,-1.766922,0
10.371689,-1.5969238,-1.8243866,0
10.1801605,-1.3574982,-1.3096313,0
10.388443,-1.1061096,-0.6320648,0
10.5321045,-0.76135254,0.16520691,0
10.345352,-0.62727356,0.72784424,0
10.007767,-0.6919098,1.043869,0
9.617523,-0.67755127,1.2066803,0
9.560059,-0.7230377,0.8307953,0
10.266342,-0.76135254,0.18196106,0
10.350143,-0.9073944,-0.09576416,0
10.726028,-1.3215942,-0.22026062,0
10.302261,-1.6855164,-0.29927063,0
9.907211,-1.9632416,-0.79008484,0
9.351761,-2.1044922,-0.7781067,0
8.860947,-1.8794403,-1.2090759,0
8.602371,-1.9440918,-0.8930359,0
8.346191,-2.54982,1.0007782,0
9.026154,-2.7533264,2.7437592,0
9.794693,-2.4588318,3.9217072,0
10.036499,-1.6639557,3.3255463,0
9.907211,-1.3215942,2.2744904,0
8.889679,-1.3383484,1.1061249,0
8.202545,-1.5921326,0.69192505,0
7.4699097,-1.8531036,1.2593536,0
6.971924,-2.5139008,2.3965912,0
7.139511,-2.3702545,3.3830109,0
8.291122,-1.3311615,3.320755,0
9.493011,-0.29208374,3.9863434,0
10.781097,0.3208313,2.0087433,0
11.540054,1.6807404,-0.45729065,0
11.8680725,2.4205475,-2.1284485,0
12.322968,2.6910858,-2.8514862,0
11.731598,2.758133,-5.008667,0
11.650192,2.4612427,-5.640732,0
10.821793,1.7022858,-5.8394623,0
12.394791,2.6312408,-5.08049,0
12.964615,3.2465515,-2.8562775,0
12.354095,1.0534515,-0.375885,0
10.898407,-1.1683655,-1.2856903,0
9.698914,-1.5825653,-2.2792816,0
8.81546,-2.2649078,-3.1699219,0
8.329437,-2.9687958,-2.1787262,0
8.576035,-2.9448547,-1.2210388,0
9.15065,-3.1603394,1.122879,0
7.462738,-4.6303864,1.5346832,0
4.932068,-3.5649567,1.9321289,0
3.3423157,-3.6607208,0.61291504,0
4.9152985,-2.9999237,-1.0606232,0
7.208954,-2.0374603,-1.7549438,0
8.238449,-1.7812805,-3.0310516,0
8.954315,-1.5825653,-3.1459808,0
8.583221,-1.9201355,-0.6943207,0
8.429993,-2.9783783,1.371872,0
9.6510315,-2.3774414,2.185913,0
10.86969,-1.364685,1.2354126,0
12.248749,-0.22984314,-0.54826355,0
7.3861237,-1.4412994,-0.19152832,0
13.809769,-3.6032715,-8.384491,0
16.160873,3.5003357,-9.179367,0
13.838501,3.02388,-9.964661,0
10.125092,1.2785187,-5.135559,0
8.767578,-0.2609558,-5.305542,0
9.107544,0.2705536,-3.0382385,0
10.424362,1.256958,-2.2720947,0
10.761948,2.090149,-2.6192627,0
10.058044,2.011139,-3.4931335,0
10.014954,2.3295593,-5.853821,0
10.517731,2.8515015,-7.723694,0
11.3581085,3.0071259,-8.760376,0
10.845749,3.0214844,-10.175354,0
10.41478,2.35112,-8.870514,0
9.598358,2.1643677,-7.3980865,0
10.134659,1.5538483,-6.1291504,0
9.830597,1.1827393,-4.558563,0
9.617523,0.2849121,-2.968811,0
9.442734,-0.76135254,-1.6615753,0
9.98143,-0.7661438,-1.553833,0
