-2.027893,3.794815,8.884903,0
-1.9656372,3.861847,8.935181,0
-1.9105682,3.8786163,8.87532,0
-1.9153595,3.8786163,8.851379,0
-1.9033813,3.861847,8.865738,0
-1.929718,3.857071,8.7651825,0
-1.948883,3.8690338,8.690964,0
-1.9201508,3.8858032,8.614349,0
-1.9393005,3.873825,8.588013,0
-1.9273224,3.8522797,8.540131,0
-1.8818359,3.873825,8.549713,0
-1.8076172,3.8953705,8.501816,0
-1.8004303,3.9312897,8.453934,0
-1.7764893,3.9456482,8.39888,0
-1.7573395,3.9504395,8.465912,0
-1.7549438,3.916916,8.599991,0
-1.7405853,3.873825,8.73645,0
-1.7764893,3.8115692,8.755615,0
-1.8674774,3.7852325,8.882507,0
-1.8962097,3.7541199,9.014175,0
-1.850708,3.636795,9.205719,0
-1.766922,3.7253876,9.282333,0
-1.7621307,3.7636871,9.234451,0
-1.7190399,3.8642426,9.107559,0
-1.6998749,3.8450928,9.03334,0
-1.7238159,3.8594666,8.848984,0
-1.6831207,3.8355255,8.779556,0
-1.7262115,3.8594666,8.789124,0
-1.7310028,3.8235474,8.858566,0
-1.7980499,3.8403015,8.791519,0
-1.850708,3.8091888,8.856171,0
-1.850708,3.770874,8.863342,0
-1.8674774,3.7182007,8.882507,0
-1.8602905,3.7277832,8.935181,0
-1.8626862,3.7062378,8.920807,0
-1.8435364,3.7038422,8.827438,0
-1.7956543,3.7493286,8.827438,0
-1.7621307,3.7636871,8.738846,0
-1.8148041,3.7589111,8.700546,0
-1.8004303,3.7636871,8.669418,0
-1.8171997,3.7014465,8.710114,0
-1.821991,3.7134094,8.73645,0
-1.8483276,3.7110138,8.7173,0
-1.8914185,3.715805,8.83223,0
-1.9225464,3.7062378,8.884903,0
-1.9081726,3.6655273,8.944748,0
-1.9464874,3.7636871,8.95433,0
-1.9728241,3.7660828,8.995026,0
-2.039856,3.739746,9.047699,0
-2.0757751,3.715805,9.105164,0
-1.9943695,3.7253876,9.172195,0
-1.9943695,3.91214,9.217697,0
-2.1092834,4.1156464,9.318253,0
-2.4061737,4.0605774,9.32782,0
-2.4971466,4.656723,9.380493,0
-2.221817,4.9823456,9.490631,0
-1.8650818,4.991913,9.196136,0
-1.8124084,5.0086823,8.8441925,0
-1.9991608,5.0613556,8.564072,0
-2.23378,5.027832,8.446762,0
-1.7860718,4.3646393,8.094803,0
-1.0869598,3.6056824,7.821869,0
-0.65600586,3.0214844,8.090027,0
0.04788208,2.6120758,8.87532,0
